flight_id,departure_city,departure_country,arrival_city,arrival_country,price,class_name,price_rate,weight_allowed,number_of_meals,departure_date,departure_time,duration,departure_datetime,detailed_route
1,Karachi,Pakistan,Karachi,Pakistan,650,Economy,1,30 kg,1,10/1/2024,23:57:00,0 days 16:00:00,10/1/2024 23:57,Karachi Pakistan to Karachi Pakistan | Class: Economy | Price: 650 | Departure: 2024-10-01 23:57:00 | Duration: 0 days 16:00:00
34,Damascus,Syria,Karachi,Pakistan,288,Business,2,40 kg,2,11/3/2024,5:59:00,0 days 06:00:00,11/3/2024 5:59,Damascus Syria to Karachi Pakistan | Class: Business | Price: 288 | Departure: 2024-11-03 05:59:00 | Duration: 0 days 06:00:00
35,Damascus,Syria,Karachi,Pakistan,272,Economy,1,30 kg,1,11/4/2024,17:12:00,0 days 16:00:00,11/4/2024 17:12,Damascus Syria to Karachi Pakistan | Class: Economy | Price: 272 | Departure: 2024-11-04 17:12:00 | Duration: 0 days 16:00:00
35,Damascus,Syria,Karachi,Pakistan,272,Business,2,40 kg,2,11/4/2024,17:12:00,0 days 16:00:00,11/4/2024 17:12,Damascus Syria to Karachi Pakistan | Class: Business | Price: 272 | Departure: 2024-11-04 17:12:00 | Duration: 0 days 16:00:00
38,Damascus,Syria,Moscow,Russia,111,Economy,1,30 kg,1,11/7/2024,20:14:00,0 days 19:00:00,11/7/2024 20:14,Damascus Syria to Moscow Russia | Class: Economy | Price: 111 | Departure: 2024-11-07 20:14:00 | Duration: 0 days 19:00:00
38,Damascus,Syria,Moscow,Russia,111,Business,2,40 kg,2,11/7/2024,20:14:00,0 days 19:00:00,11/7/2024 20:14,Damascus Syria to Moscow Russia | Class: Business | Price: 111 | Departure: 2024-11-07 20:14:00 | Duration: 0 days 19:00:00
43,Damascus,Syria,Kuwait,Kuwait Government,68,Economy,1,30 kg,1,11/12/2024,4:50:00,0 days 01:00:00,11/12/2024 4:50,Damascus Syria to Kuwait Kuwait Government | Class: Economy | Price: 68 | Departure: 2024-11-12 04:50:00 | Duration: 0 days 01:00:00
43,Damascus,Syria,Kuwait,Kuwait Government,68,Business,2,40 kg,2,11/12/2024,4:50:00,0 days 01:00:00,11/12/2024 4:50,Damascus Syria to Kuwait Kuwait Government | Class: Business | Price: 68 | Departure: 2024-11-12 04:50:00 | Duration: 0 days 01:00:00
46,Damascus,Syria,Qamishli,Syria,395,Economy,1,30 kg,1,11/15/2024,11:34:00,0 days 09:00:00,11/15/2024 11:34,Damascus Syria to Qamishli Syria | Class: Economy | Price: 395 | Departure: 2024-11-15 11:34:00 | Duration: 0 days 09:00:00
46,Damascus,Syria,Qamishli,Syria,395,Business,2,40 kg,2,11/15/2024,11:34:00,0 days 09:00:00,11/15/2024 11:34,Damascus Syria to Qamishli Syria | Class: Business | Price: 395 | Departure: 2024-11-15 11:34:00 | Duration: 0 days 09:00:00
47,Damascus,Syria,Sharjah,UAE,129,Economy,1,30 kg,1,11/16/2024,13:45:00,0 days 09:00:00,11/16/2024 13:45,Damascus Syria to Sharjah UAE | Class: Economy | Price: 129 | Departure: 2024-11-16 13:45:00 | Duration: 0 days 09:00:00
47,Damascus,Syria,Sharjah,UAE,129,Business,2,40 kg,2,11/16/2024,13:45:00,0 days 09:00:00,11/16/2024 13:45,Damascus Syria to Sharjah UAE | Class: Business | Price: 129 | Departure: 2024-11-16 13:45:00 | Duration: 0 days 09:00:00
48,Damascus,Syria,Sharjah,UAE,286,Economy,1,30 kg,1,11/17/2024,6:40:00,0 days 10:00:00,11/17/2024 6:40,Damascus Syria to Sharjah UAE | Class: Economy | Price: 286 | Departure: 2024-11-17 06:40:00 | Duration: 0 days 10:00:00
48,Damascus,Syria,Sharjah,UAE,286,Business,2,40 kg,2,11/17/2024,6:40:00,0 days 10:00:00,11/17/2024 6:40,Damascus Syria to Sharjah UAE | Class: Business | Price: 286 | Departure: 2024-11-17 06:40:00 | Duration: 0 days 10:00:00
51,Damascus,Syria,Aleppo,Syria,221,Economy,1,30 kg,1,11/20/2024,11:44:00,0 days 02:00:00,11/20/2024 11:44,Damascus Syria to Aleppo Syria | Class: Economy | Price: 221 | Departure: 2024-11-20 11:44:00 | Duration: 0 days 02:00:00
51,Damascus,Syria,Aleppo,Syria,221,Business,2,40 kg,2,11/20/2024,11:44:00,0 days 02:00:00,11/20/2024 11:44,Damascus Syria to Aleppo Syria | Class: Business | Price: 221 | Departure: 2024-11-20 11:44:00 | Duration: 0 days 02:00:00
52,Damascus,Syria,Moscow,Russia,215,Economy,1,30 kg,1,11/21/2024,0:10:00,0 days 08:00:00,11/21/2024 0:10,Damascus Syria to Moscow Russia | Class: Economy | Price: 215 | Departure: 2024-11-21 00:10:00 | Duration: 0 days 08:00:00
52,Damascus,Syria,Moscow,Russia,215,Business,2,40 kg,2,11/21/2024,0:10:00,0 days 08:00:00,11/21/2024 0:10,Damascus Syria to Moscow Russia | Class: Business | Price: 215 | Departure: 2024-11-21 00:10:00 | Duration: 0 days 08:00:00
55,Damascus,Syria,Karachi,Pakistan,256,Economy,1,30 kg,1,11/24/2024,22:05:00,0 days 21:00:00,11/24/2024 22:05,Damascus Syria to Karachi Pakistan | Class: Economy | Price: 256 | Departure: 2024-11-24 22:05:00 | Duration: 0 days 21:00:00
55,Damascus,Syria,Karachi,Pakistan,256,Business,2,40 kg,2,11/24/2024,22:05:00,0 days 21:00:00,11/24/2024 22:05,Damascus Syria to Karachi Pakistan | Class: Business | Price: 256 | Departure: 2024-11-24 22:05:00 | Duration: 0 days 21:00:00
57,Damascus,Syria,Yerevan,Armenia,101,Economy,1,30 kg,1,11/26/2024,11:28:00,0 days 08:00:00,11/26/2024 11:28,Damascus Syria to Yerevan Armenia | Class: Economy | Price: 101 | Departure: 2024-11-26 11:28:00 | Duration: 0 days 08:00:00
57,Damascus,Syria,Yerevan,Armenia,101,Business,2,40 kg,2,11/26/2024,11:28:00,0 days 08:00:00,11/26/2024 11:28,Damascus Syria to Yerevan Armenia | Class: Business | Price: 101 | Departure: 2024-11-26 11:28:00 | Duration: 0 days 08:00:00
58,Damascus,Syria,Khartoum,Sudan,158,Economy,1,30 kg,1,11/27/2024,4:21:00,0 days 04:00:00,11/27/2024 4:21,Damascus Syria to Khartoum Sudan | Class: Economy | Price: 158 | Departure: 2024-11-27 04:21:00 | Duration: 0 days 04:00:00
58,Damascus,Syria,Khartoum,Sudan,158,Business,2,40 kg,2,11/27/2024,4:21:00,0 days 04:00:00,11/27/2024 4:21,Damascus Syria to Khartoum Sudan | Class: Business | Price: 158 | Departure: 2024-11-27 04:21:00 | Duration: 0 days 04:00:00
59,Damascus,Syria,Karachi,Pakistan,477,Economy,1,30 kg,1,11/28/2024,23:25:00,0 days 17:00:00,11/28/2024 23:25,Damascus Syria to Karachi Pakistan | Class: Economy | Price: 477 | Departure: 2024-11-28 23:25:00 | Duration: 0 days 17:00:00
59,Damascus,Syria,Karachi,Pakistan,477,Business,2,40 kg,2,11/28/2024,23:25:00,0 days 17:00:00,11/28/2024 23:25,Damascus Syria to Karachi Pakistan | Class: Business | Price: 477 | Departure: 2024-11-28 23:25:00 | Duration: 0 days 17:00:00
60,Damascus,Syria,Aleppo,Syria,84,Economy,1,30 kg,1,11/29/2024,9:56:00,0 days 06:00:00,11/29/2024 9:56,Damascus Syria to Aleppo Syria | Class: Economy | Price: 84 | Departure: 2024-11-29 09:56:00 | Duration: 0 days 06:00:00
60,Damascus,Syria,Aleppo,Syria,84,Business,2,40 kg,2,11/29/2024,9:56:00,0 days 06:00:00,11/29/2024 9:56,Damascus Syria to Aleppo Syria | Class: Business | Price: 84 | Departure: 2024-11-29 09:56:00 | Duration: 0 days 06:00:00
63,Damascus,Syria,Yerevan,Armenia,291,Economy,1,30 kg,1,12/2/2024,2:23:00,0 days 06:00:00,12/2/2024 2:23,Damascus Syria to Yerevan Armenia | Class: Economy | Price: 291 | Departure: 2024-12-02 02:23:00 | Duration: 0 days 06:00:00
63,Damascus,Syria,Yerevan,Armenia,291,Business,2,40 kg,2,12/2/2024,2:23:00,0 days 06:00:00,12/2/2024 2:23,Damascus Syria to Yerevan Armenia | Class: Business | Price: 291 | Departure: 2024-12-02 02:23:00 | Duration: 0 days 06:00:00
64,Damascus,Syria,Moscow,Russia,339,Economy,1,30 kg,1,12/3/2024,14:38:00,0 days 13:00:00,12/3/2024 14:38,Damascus Syria to Moscow Russia | Class: Economy | Price: 339 | Departure: 2024-12-03 14:38:00 | Duration: 0 days 13:00:00
64,Damascus,Syria,Moscow,Russia,339,Business,2,40 kg,2,12/3/2024,14:38:00,0 days 13:00:00,12/3/2024 14:38,Damascus Syria to Moscow Russia | Class: Business | Price: 339 | Departure: 2024-12-03 14:38:00 | Duration: 0 days 13:00:00
67,Damascus,Syria,Baghdad,Iraq,421,Economy,1,30 kg,1,12/6/2024,0:30:00,0 days 08:00:00,12/6/2024 0:30,Damascus Syria to Baghdad Iraq | Class: Economy | Price: 421 | Departure: 2024-12-06 00:30:00 | Duration: 0 days 08:00:00
67,Damascus,Syria,Baghdad,Iraq,421,Business,2,40 kg,2,12/6/2024,0:30:00,0 days 08:00:00,12/6/2024 0:30,Damascus Syria to Baghdad Iraq | Class: Business | Price: 421 | Departure: 2024-12-06 00:30:00 | Duration: 0 days 08:00:00
71,Damascus,Syria,Khartoum,Sudan,287,Economy,1,30 kg,1,12/10/2024,4:18:00,0 days 11:00:00,12/10/2024 4:18,Damascus Syria to Khartoum Sudan | Class: Economy | Price: 287 | Departure: 2024-12-10 04:18:00 | Duration: 0 days 11:00:00
71,Damascus,Syria,Khartoum,Sudan,287,Business,2,40 kg,2,12/10/2024,4:18:00,0 days 11:00:00,12/10/2024 4:18,Damascus Syria to Khartoum Sudan | Class: Business | Price: 287 | Departure: 2024-12-10 04:18:00 | Duration: 0 days 11:00:00
72,Damascus,Syria,Karachi,Pakistan,150,Economy,1,30 kg,1,12/11/2024,1:39:00,0 days 01:00:00,12/11/2024 1:39,Damascus Syria to Karachi Pakistan | Class: Economy | Price: 150 | Departure: 2024-12-11 01:39:00 | Duration: 0 days 01:00:00
72,Damascus,Syria,Karachi,Pakistan,150,Business,2,40 kg,2,12/11/2024,1:39:00,0 days 01:00:00,12/11/2024 1:39,Damascus Syria to Karachi Pakistan | Class: Business | Price: 150 | Departure: 2024-12-11 01:39:00 | Duration: 0 days 01:00:00
74,Damascus,Syria,Aleppo,Syria,173,Economy,1,30 kg,1,12/13/2024,22:39:00,0 days 12:00:00,12/13/2024 22:39,Damascus Syria to Aleppo Syria | Class: Economy | Price: 173 | Departure: 2024-12-13 22:39:00 | Duration: 0 days 12:00:00
74,Damascus,Syria,Aleppo,Syria,173,Business,2,40 kg,2,12/13/2024,22:39:00,0 days 12:00:00,12/13/2024 22:39,Damascus Syria to Aleppo Syria | Class: Business | Price: 173 | Departure: 2024-12-13 22:39:00 | Duration: 0 days 12:00:00
76,Damascus,Syria,Tehran,Iran,302,Economy,1,30 kg,1,12/15/2024,12:52:00,0 days 06:00:00,12/15/2024 12:52,Damascus Syria to Tehran Iran | Class: Economy | Price: 302 | Departure: 2024-12-15 12:52:00 | Duration: 0 days 06:00:00
76,Damascus,Syria,Tehran,Iran,302,Business,2,40 kg,2,12/15/2024,12:52:00,0 days 06:00:00,12/15/2024 12:52,Damascus Syria to Tehran Iran | Class: Business | Price: 302 | Departure: 2024-12-15 12:52:00 | Duration: 0 days 06:00:00
77,Damascus,Syria,Moscow,Russia,216,Economy,1,30 kg,1,12/16/2024,2:40:00,0 days 05:00:00,12/16/2024 2:40,Damascus Syria to Moscow Russia | Class: Economy | Price: 216 | Departure: 2024-12-16 02:40:00 | Duration: 0 days 05:00:00
77,Damascus,Syria,Moscow,Russia,216,Business,2,40 kg,2,12/16/2024,2:40:00,0 days 05:00:00,12/16/2024 2:40,Damascus Syria to Moscow Russia | Class: Business | Price: 216 | Departure: 2024-12-16 02:40:00 | Duration: 0 days 05:00:00
78,Damascus,Syria,Najaf,Iraq,444,Economy,1,30 kg,1,12/17/2024,12:51:00,0 days 05:00:00,12/17/2024 12:51,Damascus Syria to Najaf Iraq | Class: Economy | Price: 444 | Departure: 2024-12-17 12:51:00 | Duration: 0 days 05:00:00
78,Damascus,Syria,Najaf,Iraq,444,Business,2,40 kg,2,12/17/2024,12:51:00,0 days 05:00:00,12/17/2024 12:51,Damascus Syria to Najaf Iraq | Class: Business | Price: 444 | Departure: 2024-12-17 12:51:00 | Duration: 0 days 05:00:00
79,Damascus,Syria,Yerevan,Armenia,403,Economy,1,30 kg,1,12/18/2024,6:14:00,0 days 07:00:00,12/18/2024 6:14,Damascus Syria to Yerevan Armenia | Class: Economy | Price: 403 | Departure: 2024-12-18 06:14:00 | Duration: 0 days 07:00:00
79,Damascus,Syria,Yerevan,Armenia,403,Business,2,40 kg,2,12/18/2024,6:14:00,0 days 07:00:00,12/18/2024 6:14,Damascus Syria to Yerevan Armenia | Class: Business | Price: 403 | Departure: 2024-12-18 06:14:00 | Duration: 0 days 07:00:00
80,Damascus,Syria,Yerevan,Armenia,393,Economy,1,30 kg,1,12/19/2024,2:07:00,0 days 01:00:00,12/19/2024 2:07,Damascus Syria to Yerevan Armenia | Class: Economy | Price: 393 | Departure: 2024-12-19 02:07:00 | Duration: 0 days 01:00:00
80,Damascus,Syria,Yerevan,Armenia,393,Business,2,40 kg,2,12/19/2024,2:07:00,0 days 01:00:00,12/19/2024 2:07,Damascus Syria to Yerevan Armenia | Class: Business | Price: 393 | Departure: 2024-12-19 02:07:00 | Duration: 0 days 01:00:00
81,Damascus,Syria,Basra,Iraq,289,Economy,1,30 kg,1,12/20/2024,4:47:00,0 days 12:00:00,12/20/2024 4:47,Damascus Syria to Basra Iraq | Class: Economy | Price: 289 | Departure: 2024-12-20 04:47:00 | Duration: 0 days 12:00:00
81,Damascus,Syria,Basra,Iraq,289,Business,2,40 kg,2,12/20/2024,4:47:00,0 days 12:00:00,12/20/2024 4:47,Damascus Syria to Basra Iraq | Class: Business | Price: 289 | Departure: 2024-12-20 04:47:00 | Duration: 0 days 12:00:00
84,Damascus,Syria,Abu Dhabi,UAE,317,Economy,1,30 kg,1,12/23/2024,21:14:00,0 days 01:00:00,12/23/2024 21:14,Damascus Syria to Abu Dhabi UAE | Class: Economy | Price: 317 | Departure: 2024-12-23 21:14:00 | Duration: 0 days 01:00:00
84,Damascus,Syria,Abu Dhabi,UAE,317,Business,2,40 kg,2,12/23/2024,21:14:00,0 days 01:00:00,12/23/2024 21:14,Damascus Syria to Abu Dhabi UAE | Class: Business | Price: 317 | Departure: 2024-12-23 21:14:00 | Duration: 0 days 01:00:00
88,Damascus,Syria,Beirut,Lebanon,129,Economy,1,30 kg,1,12/27/2024,13:25:00,0 days 12:00:00,12/27/2024 13:25,Damascus Syria to Beirut Lebanon | Class: Economy | Price: 129 | Departure: 2024-12-27 13:25:00 | Duration: 0 days 12:00:00
88,Damascus,Syria,Beirut,Lebanon,129,Business,2,40 kg,2,12/27/2024,13:25:00,0 days 12:00:00,12/27/2024 13:25,Damascus Syria to Beirut Lebanon | Class: Business | Price: 129 | Departure: 2024-12-27 13:25:00 | Duration: 0 days 12:00:00
89,Damascus,Syria,Najaf,Iraq,455,Economy,1,30 kg,1,12/28/2024,17:16:00,0 days 06:00:00,12/28/2024 17:16,Damascus Syria to Najaf Iraq | Class: Economy | Price: 455 | Departure: 2024-12-28 17:16:00 | Duration: 0 days 06:00:00
89,Damascus,Syria,Najaf,Iraq,455,Business,2,40 kg,2,12/28/2024,17:16:00,0 days 06:00:00,12/28/2024 17:16,Damascus Syria to Najaf Iraq | Class: Business | Price: 455 | Departure: 2024-12-28 17:16:00 | Duration: 0 days 06:00:00
90,Damascus,Syria,Sharjah,UAE,424,Economy,1,30 kg,1,12/29/2024,5:55:00,0 days 12:00:00,12/29/2024 5:55,Damascus Syria to Sharjah UAE | Class: Economy | Price: 424 | Departure: 2024-12-29 05:55:00 | Duration: 0 days 12:00:00
90,Damascus,Syria,Sharjah,UAE,424,Business,2,40 kg,2,12/29/2024,5:55:00,0 days 12:00:00,12/29/2024 5:55,Damascus Syria to Sharjah UAE | Class: Business | Price: 424 | Departure: 2024-12-29 05:55:00 | Duration: 0 days 12:00:00
92,Damascus,Syria,Beirut,Lebanon,343,Economy,1,30 kg,1,12/31/2024,14:43:00,0 days 04:00:00,12/31/2024 14:43,Damascus Syria to Beirut Lebanon | Class: Economy | Price: 343 | Departure: 2024-12-31 14:43:00 | Duration: 0 days 04:00:00
92,Damascus,Syria,Beirut,Lebanon,343,Business,2,40 kg,2,12/31/2024,14:43:00,0 days 04:00:00,12/31/2024 14:43,Damascus Syria to Beirut Lebanon | Class: Business | Price: 343 | Departure: 2024-12-31 14:43:00 | Duration: 0 days 04:00:00
93,Damascus,Syria,Tehran,Iran,369,Economy,1,30 kg,1,1/1/2025,21:24:00,0 days 16:00:00,1/1/2025 21:24,Damascus Syria to Tehran Iran | Class: Economy | Price: 369 | Departure: 2025-01-01 21:24:00 | Duration: 0 days 16:00:00
93,Damascus,Syria,Tehran,Iran,369,Business,2,40 kg,2,1/1/2025,21:24:00,0 days 16:00:00,1/1/2025 21:24,Damascus Syria to Tehran Iran | Class: Business | Price: 369 | Departure: 2025-01-01 21:24:00 | Duration: 0 days 16:00:00
94,Damascus,Syria,Moscow,Russia,325,Economy,1,30 kg,1,1/2/2025,14:53:00,0 days 02:00:00,1/2/2025 14:53,Damascus Syria to Moscow Russia | Class: Economy | Price: 325 | Departure: 2025-01-02 14:53:00 | Duration: 0 days 02:00:00
94,Damascus,Syria,Moscow,Russia,325,Business,2,40 kg,2,1/2/2025,14:53:00,0 days 02:00:00,1/2/2025 14:53,Damascus Syria to Moscow Russia | Class: Business | Price: 325 | Departure: 2025-01-02 14:53:00 | Duration: 0 days 02:00:00
96,Damascus,Syria,Aleppo,Syria,73,Economy,1,30 kg,1,1/4/2025,4:40:00,0 days 07:00:00,1/4/2025 4:40,Damascus Syria to Aleppo Syria | Class: Economy | Price: 73 | Departure: 2025-01-04 04:40:00 | Duration: 0 days 07:00:00
96,Damascus,Syria,Aleppo,Syria,73,Business,2,40 kg,2,1/4/2025,4:40:00,0 days 07:00:00,1/4/2025 4:40,Damascus Syria to Aleppo Syria | Class: Business | Price: 73 | Departure: 2025-01-04 04:40:00 | Duration: 0 days 07:00:00
98,Damascus,Syria,Karachi,Pakistan,127,Economy,1,30 kg,1,1/6/2025,17:30:00,0 days 03:00:00,1/6/2025 17:30,Damascus Syria to Karachi Pakistan | Class: Economy | Price: 127 | Departure: 2025-01-06 17:30:00 | Duration: 0 days 03:00:00
98,Damascus,Syria,Karachi,Pakistan,127,Business,2,40 kg,2,1/6/2025,17:30:00,0 days 03:00:00,1/6/2025 17:30,Damascus Syria to Karachi Pakistan | Class: Business | Price: 127 | Departure: 2025-01-06 17:30:00 | Duration: 0 days 03:00:00
99,Damascus,Syria,Muscat,Oman,233,Economy,1,30 kg,1,1/7/2025,15:56:00,0 days 15:00:00,1/7/2025 15:56,Damascus Syria to Muscat Oman | Class: Economy | Price: 233 | Departure: 2025-01-07 15:56:00 | Duration: 0 days 15:00:00
99,Damascus,Syria,Muscat,Oman,233,Business,2,40 kg,2,1/7/2025,15:56:00,0 days 15:00:00,1/7/2025 15:56,Damascus Syria to Muscat Oman | Class: Business | Price: 233 | Departure: 2025-01-07 15:56:00 | Duration: 0 days 15:00:00
104,Damascus,Syria,Tehran,Iran,193,Economy,1,30 kg,1,1/12/2025,5:25:00,0 days 11:00:00,1/12/2025 5:25,Damascus Syria to Tehran Iran | Class: Economy | Price: 193 | Departure: 2025-01-12 05:25:00 | Duration: 0 days 11:00:00
104,Damascus,Syria,Tehran,Iran,193,Business,2,40 kg,2,1/12/2025,5:25:00,0 days 11:00:00,1/12/2025 5:25,Damascus Syria to Tehran Iran | Class: Business | Price: 193 | Departure: 2025-01-12 05:25:00 | Duration: 0 days 11:00:00
105,Damascus,Syria,Basra,Iraq,242,Economy,1,30 kg,1,1/13/2025,18:37:00,0 days 13:00:00,1/13/2025 18:37,Damascus Syria to Basra Iraq | Class: Economy | Price: 242 | Departure: 2025-01-13 18:37:00 | Duration: 0 days 13:00:00
105,Damascus,Syria,Basra,Iraq,242,Business,2,40 kg,2,1/13/2025,18:37:00,0 days 13:00:00,1/13/2025 18:37,Damascus Syria to Basra Iraq | Class: Business | Price: 242 | Departure: 2025-01-13 18:37:00 | Duration: 0 days 13:00:00
109,Damascus,Syria,Aleppo,Syria,343,Economy,1,30 kg,1,1/17/2025,13:37:00,0 days 10:00:00,1/17/2025 13:37,Damascus Syria to Aleppo Syria | Class: Economy | Price: 343 | Departure: 2025-01-17 13:37:00 | Duration: 0 days 10:00:00
109,Damascus,Syria,Aleppo,Syria,343,Business,2,40 kg,2,1/17/2025,13:37:00,0 days 10:00:00,1/17/2025 13:37,Damascus Syria to Aleppo Syria | Class: Business | Price: 343 | Departure: 2025-01-17 13:37:00 | Duration: 0 days 10:00:00
110,Damascus,Syria,Muscat,Oman,56,Economy,1,30 kg,1,1/18/2025,12:24:00,0 days 06:00:00,1/18/2025 12:24,Damascus Syria to Muscat Oman | Class: Economy | Price: 56 | Departure: 2025-01-18 12:24:00 | Duration: 0 days 06:00:00
110,Damascus,Syria,Muscat,Oman,56,Business,2,40 kg,2,1/18/2025,12:24:00,0 days 06:00:00,1/18/2025 12:24,Damascus Syria to Muscat Oman | Class: Business | Price: 56 | Departure: 2025-01-18 12:24:00 | Duration: 0 days 06:00:00
112,Damascus,Syria,Qamishli,Syria,138,Economy,1,30 kg,1,1/20/2025,5:46:00,0 days 09:00:00,1/20/2025 5:46,Damascus Syria to Qamishli Syria | Class: Economy | Price: 138 | Departure: 2025-01-20 05:46:00 | Duration: 0 days 09:00:00
112,Damascus,Syria,Qamishli,Syria,138,Business,2,40 kg,2,1/20/2025,5:46:00,0 days 09:00:00,1/20/2025 5:46,Damascus Syria to Qamishli Syria | Class: Business | Price: 138 | Departure: 2025-01-20 05:46:00 | Duration: 0 days 09:00:00
113,Damascus,Syria,Karachi,Pakistan,107,Economy,1,30 kg,1,1/21/2025,1:55:00,0 days 03:00:00,1/21/2025 1:55,Damascus Syria to Karachi Pakistan | Class: Economy | Price: 107 | Departure: 2025-01-21 01:55:00 | Duration: 0 days 03:00:00
113,Damascus,Syria,Karachi,Pakistan,107,Business,2,40 kg,2,1/21/2025,1:55:00,0 days 03:00:00,1/21/2025 1:55,Damascus Syria to Karachi Pakistan | Class: Business | Price: 107 | Departure: 2025-01-21 01:55:00 | Duration: 0 days 03:00:00
115,Damascus,Syria,Najaf,Iraq,343,Economy,1,30 kg,1,1/23/2025,1:23:00,0 days 12:00:00,1/23/2025 1:23,Damascus Syria to Najaf Iraq | Class: Economy | Price: 343 | Departure: 2025-01-23 01:23:00 | Duration: 0 days 12:00:00
115,Damascus,Syria,Najaf,Iraq,343,Business,2,40 kg,2,1/23/2025,1:23:00,0 days 12:00:00,1/23/2025 1:23,Damascus Syria to Najaf Iraq | Class: Business | Price: 343 | Departure: 2025-01-23 01:23:00 | Duration: 0 days 12:00:00
117,Damascus,Syria,Baghdad,Iraq,247,Economy,1,30 kg,1,1/25/2025,3:18:00,0 days 04:00:00,1/25/2025 3:18,Damascus Syria to Baghdad Iraq | Class: Economy | Price: 247 | Departure: 2025-01-25 03:18:00 | Duration: 0 days 04:00:00
117,Damascus,Syria,Baghdad,Iraq,247,Business,2,40 kg,2,1/25/2025,3:18:00,0 days 04:00:00,1/25/2025 3:18,Damascus Syria to Baghdad Iraq | Class: Business | Price: 247 | Departure: 2025-01-25 03:18:00 | Duration: 0 days 04:00:00
118,Damascus,Syria,Abu Dhabi,UAE,384,Economy,1,30 kg,1,1/26/2025,9:16:00,0 days 10:00:00,1/26/2025 9:16,Damascus Syria to Abu Dhabi UAE | Class: Economy | Price: 384 | Departure: 2025-01-26 09:16:00 | Duration: 0 days 10:00:00
118,Damascus,Syria,Abu Dhabi,UAE,384,Business,2,40 kg,2,1/26/2025,9:16:00,0 days 10:00:00,1/26/2025 9:16,Damascus Syria to Abu Dhabi UAE | Class: Business | Price: 384 | Departure: 2025-01-26 09:16:00 | Duration: 0 days 10:00:00
119,Damascus,Syria,Khartoum,Sudan,389,Economy,1,30 kg,1,1/27/2025,22:06:00,0 days 16:00:00,1/27/2025 22:06,Damascus Syria to Khartoum Sudan | Class: Economy | Price: 389 | Departure: 2025-01-27 22:06:00 | Duration: 0 days 16:00:00
119,Damascus,Syria,Khartoum,Sudan,389,Business,2,40 kg,2,1/27/2025,22:06:00,0 days 16:00:00,1/27/2025 22:06,Damascus Syria to Khartoum Sudan | Class: Business | Price: 389 | Departure: 2025-01-27 22:06:00 | Duration: 0 days 16:00:00
120,Damascus,Syria,Karachi,Pakistan,342,Economy,1,30 kg,1,1/28/2025,9:07:00,0 days 03:00:00,1/28/2025 9:07,Damascus Syria to Karachi Pakistan | Class: Economy | Price: 342 | Departure: 2025-01-28 09:07:00 | Duration: 0 days 03:00:00
120,Damascus,Syria,Karachi,Pakistan,342,Business,2,40 kg,2,1/28/2025,9:07:00,0 days 03:00:00,1/28/2025 9:07,Damascus Syria to Karachi Pakistan | Class: Business | Price: 342 | Departure: 2025-01-28 09:07:00 | Duration: 0 days 03:00:00
121,Damascus,Syria,Moscow,Russia,115,Economy,1,30 kg,1,1/29/2025,0:31:00,0 days 02:00:00,1/29/2025 0:31,Damascus Syria to Moscow Russia | Class: Economy | Price: 115 | Departure: 2025-01-29 00:31:00 | Duration: 0 days 02:00:00
121,Damascus,Syria,Moscow,Russia,115,Business,2,40 kg,2,1/29/2025,0:31:00,0 days 02:00:00,1/29/2025 0:31,Damascus Syria to Moscow Russia | Class: Business | Price: 115 | Departure: 2025-01-29 00:31:00 | Duration: 0 days 02:00:00
122,Damascus,Syria,Abu Dhabi,UAE,164,Economy,1,30 kg,1,1/30/2025,15:24:00,0 days 01:00:00,1/30/2025 15:24,Damascus Syria to Abu Dhabi UAE | Class: Economy | Price: 164 | Departure: 2025-01-30 15:24:00 | Duration: 0 days 01:00:00
122,Damascus,Syria,Abu Dhabi,UAE,164,Business,2,40 kg,2,1/30/2025,15:24:00,0 days 01:00:00,1/30/2025 15:24,Damascus Syria to Abu Dhabi UAE | Class: Business | Price: 164 | Departure: 2025-01-30 15:24:00 | Duration: 0 days 01:00:00
124,Damascus,Syria,Kuwait,Kuwait Government,78,Economy,1,30 kg,1,2/1/2025,16:50:00,0 days 14:00:00,2/1/2025 16:50,Damascus Syria to Kuwait Kuwait Government | Class: Economy | Price: 78 | Departure: 2025-02-01 16:50:00 | Duration: 0 days 14:00:00
124,Damascus,Syria,Kuwait,Kuwait Government,78,Business,2,40 kg,2,2/1/2025,16:50:00,0 days 14:00:00,2/1/2025 16:50,Damascus Syria to Kuwait Kuwait Government | Class: Business | Price: 78 | Departure: 2025-02-01 16:50:00 | Duration: 0 days 14:00:00
127,Damascus,Syria,Qamishli,Syria,314,Economy,1,30 kg,1,2/4/2025,15:11:00,0 days 14:00:00,2/4/2025 15:11,Damascus Syria to Qamishli Syria | Class: Economy | Price: 314 | Departure: 2025-02-04 15:11:00 | Duration: 0 days 14:00:00
127,Damascus,Syria,Qamishli,Syria,314,Business,2,40 kg,2,2/4/2025,15:11:00,0 days 14:00:00,2/4/2025 15:11,Damascus Syria to Qamishli Syria | Class: Business | Price: 314 | Departure: 2025-02-04 15:11:00 | Duration: 0 days 14:00:00
128,Damascus,Syria,Moscow,Russia,345,Economy,1,30 kg,1,2/5/2025,0:27:00,0 days 11:00:00,2/5/2025 0:27,Damascus Syria to Moscow Russia | Class: Economy | Price: 345 | Departure: 2025-02-05 00:27:00 | Duration: 0 days 11:00:00
